year,scale,entity,metric,index,factor,variance_share,ci_low,ci_high,ci_type,mean,sd,n_draws,design
2026,block_group,361090020003,annual_mwh_home,first_order,stock,0.0,0.0,0.0,bootstrap_95_bias_shifted,62.88505,13.77158,8192,M2×UP16×TH16×UB16
2026,block_group,361090020003,annual_mwh_home,total_effect,stock,0.0,0.0,0.0,bootstrap_95_bias_shifted,62.88505,13.77158,8192,M2×UP16×TH16×UB16
2026,block_group,361090020003,annual_mwh_home,first_order,placement,0.57247,0.42209,0.67899,bootstrap_95_bias_shifted,62.88505,13.77158,8192,M2×UP16×TH16×UB16
2026,block_group,361090020003,annual_mwh_home,total_effect,placement,0.85981,0.78839,0.91454,bootstrap_95_bias_shifted,62.88505,13.77158,8192,M2×UP16×TH16×UB16
2026,block_group,361090020003,annual_mwh_home,first_order,behaviour,0.14019,0.08546,0.21161,bootstrap_95_bias_shifted,62.88505,13.77158,8192,M2×UP16×TH16×UB16
2026,block_group,361090020003,annual_mwh_home,total_effect,behaviour,0.42753,0.32101,0.57791,bootstrap_95_bias_shifted,62.88505,13.77158,8192,M2×UP16×TH16×UB16
2026,block_group,361090020003,annual_mwh_home,first_order,interaction,0.28733,0.20295,0.3983,bootstrap_95_bias_shifted,62.88505,13.77158,8192,M2×UP16×TH16×UB16
2026,block_group,361090020003,annual_mwh_home,first_order,placement:weighting,-0.0055,-0.0173,0.02275,bootstrap_95_bias_shifted,62.88505,13.77158,8192,M2×UP16×TH16×UB16
2026,block_group,361090020003,annual_mwh_home,first_order,placement:sampling,0.47366,0.29657,0.61953,bootstrap_95_bias_shifted,62.88505,13.77158,8192,M2×UP16×TH16×UB16
2026,block_group,361090020003,annual_mwh_home,first_order,placement:weighting_x_sampling,0.10432,0.04248,0.1741,bootstrap_95_bias_shifted,62.88505,13.77158,8192,M2×UP16×TH16×UB16
2026,block_group,361090020003,annual_mwh_home,first_order,behaviour:parameters,0.13577,0.08098,0.20012,bootstrap_95_bias_shifted,62.88505,13.77158,8192,M2×UP16×TH16×UB16
2026,block_group,361090020003,annual_mwh_home,first_order,behaviour:stochastic,0.00183,-0.01018,0.0228,bootstrap_95_bias_shifted,62.88505,13.77158,8192,M2×UP16×TH16×UB16
2026,block_group,361090020003,annual_mwh_home,first_order,behaviour:parameters_x_stochastic,0.00259,-0.00292,0.01147,bootstrap_95_bias_shifted,62.88505,13.77158,8192,M2×UP16×TH16×UB16
2026,block_group,361090021001,annual_mwh_home,first_order,stock,0.0,0.0,0.0,bootstrap_95_bias_shifted,55.74046,12.82627,8192,M2×UP16×TH16×UB16
2026,block_group,361090021001,annual_mwh_home,total_effect,stock,0.0,0.0,0.0,bootstrap_95_bias_shifted,55.74046,12.82627,8192,M2×UP16×TH16×UB16
2026,block_group,361090021001,annual_mwh_home,first_order,placement,0.55682,0.44514,0.6395,bootstrap_95_bias_shifted,55.74046,12.82627,8192,M2×UP16×TH16×UB16
2026,block_group,361090021001,annual_mwh_home,total_effect,placement,0.90328,0.8438,0.94921,bootstrap_95_bias_shifted,55.74046,12.82627,8192,M2×UP16×TH16×UB16
2026,block_group,361090021001,annual_mwh_home,first_order,behaviour,0.09672,0.05079,0.1562,bootstrap_95_bias_shifted,55.74046,12.82627,8192,M2×UP16×TH16×UB16
2026,block_group,361090021001,annual_mwh_home,total_effect,behaviour,0.44318,0.3605,0.55486,bootstrap_95_bias_shifted,55.74046,12.82627,8192,M2×UP16×TH16×UB16
2026,block_group,361090021001,annual_mwh_home,first_order,interaction,0.34647,0.26807,0.4405,bootstrap_95_bias_shifted,55.74046,12.82627,8192,M2×UP16×TH16×UB16
2026,block_group,361090021001,annual_mwh_home,first_order,placement:weighting,0.15351,0.06843,0.28018,bootstrap_95_bias_shifted,55.74046,12.82627,8192,M2×UP16×TH16×UB16
2026,block_group,361090021001,annual_mwh_home,first_order,placement:sampling,0.34143,0.16349,0.4975,bootstrap_95_bias_shifted,55.74046,12.82627,8192,M2×UP16×TH16×UB16
2026,block_group,361090021001,annual_mwh_home,first_order,placement:weighting_x_sampling,0.06187,0.03121,0.09572,bootstrap_95_bias_shifted,55.74046,12.82627,8192,M2×UP16×TH16×UB16
2026,block_group,361090021001,annual_mwh_home,first_order,behaviour:parameters,0.09588,0.0621,0.14107,bootstrap_95_bias_shifted,55.74046,12.82627,8192,M2×UP16×TH16×UB16
2026,block_group,361090021001,annual_mwh_home,first_order,behaviour:stochastic,-0.00094,-0.01867,0.03448,bootstrap_95_bias_shifted,55.74046,12.82627,8192,M2×UP16×TH16×UB16
2026,block_group,361090021001,annual_mwh_home,first_order,behaviour:parameters_x_stochastic,0.00178,-0.00287,0.00918,bootstrap_95_bias_shifted,55.74046,12.82627,8192,M2×UP16×TH16×UB16
2026,block_group,361090021002,annual_mwh_home,first_order,stock,0.0,0.0,0.0,bootstrap_95_bias_shifted,69.89832,13.51661,8192,M2×UP16×TH16×UB16
2026,block_group,361090021002,annual_mwh_home,total_effect,stock,0.0,0.0,0.0,bootstrap_95_bias_shifted,69.89832,13.51661,8192,M2×UP16×TH16×UB16
2026,block_group,361090021002,annual_mwh_home,first_order,placement,0.50489,0.34929,0.63921,bootstrap_95_bias_shifted,69.89832,13.51661,8192,M2×UP16×TH16×UB16
2026,block_group,361090021002,annual_mwh_home,total_effect,placement,0.84664,0.7486,0.9301,bootstrap_95_bias_shifted,69.89832,13.51661,8192,M2×UP16×TH16×UB16
2026,block_group,361090021002,annual_mwh_home,first_order,behaviour,0.15336,0.0699,0.2514,bootstrap_95_bias_shifted,69.89832,13.51661,8192,M2×UP16×TH16×UB16
2026,block_group,361090021002,annual_mwh_home,total_effect,behaviour,0.49511,0.36079,0.65071,bootstrap_95_bias_shifted,69.89832,13.51661,8192,M2×UP16×TH16×UB16
2026,block_group,361090021002,annual_mwh_home,first_order,interaction,0.34175,0.25143,0.42861,bootstrap_95_bias_shifted,69.89832,13.51661,8192,M2×UP16×TH16×UB16
2026,block_group,361090021002,annual_mwh_home,first_order,placement:weighting,0.00409,-0.01659,0.05681,bootstrap_95_bias_shifted,69.89832,13.51661,8192,M2×UP16×TH16×UB16
2026,block_group,361090021002,annual_mwh_home,first_order,placement:sampling,0.39173,0.20223,0.56764,bootstrap_95_bias_shifted,69.89832,13.51661,8192,M2×UP16×TH16×UB16
2026,block_group,361090021002,annual_mwh_home,first_order,placement:weighting_x_sampling,0.10907,0.05244,0.19327,bootstrap_95_bias_shifted,69.89832,13.51661,8192,M2×UP16×TH16×UB16
2026,block_group,361090021002,annual_mwh_home,first_order,behaviour:parameters,0.14947,0.07792,0.23832,bootstrap_95_bias_shifted,69.89832,13.51661,8192,M2×UP16×TH16×UB16
2026,block_group,361090021002,annual_mwh_home,first_order,behaviour:stochastic,-0.00042,-0.01699,0.02603,bootstrap_95_bias_shifted,69.89832,13.51661,8192,M2×UP16×TH16×UB16
2026,block_group,361090021002,annual_mwh_home,first_order,behaviour:parameters_x_stochastic,0.00431,-0.00151,0.01456,bootstrap_95_bias_shifted,69.89832,13.51661,8192,M2×UP16×TH16×UB16
2026,block_group,361090021003,annual_mwh_home,first_order,stock,0.0,0.0,0.0,bootstrap_95_bias_shifted,103.70121,26.70055,8192,M2×UP16×TH16×UB16
2026,block_group,361090021003,annual_mwh_home,total_effect,stock,0.0,0.0,0.0,bootstrap_95_bias_shifted,103.70121,26.70055,8192,M2×UP16×TH16×UB16
2026,block_group,361090021003,annual_mwh_home,first_order,placement,0.82771,0.76791,0.87115,bootstrap_95_bias_shifted,103.70121,26.70055,8192,M2×UP16×TH16×UB16
2026,block_group,361090021003,annual_mwh_home,total_effect,placement,0.94206,0.9098,0.96787,bootstrap_95_bias_shifted,103.70121,26.70055,8192,M2×UP16×TH16×UB16
2026,block_group,361090021003,annual_mwh_home,first_order,behaviour,0.05794,0.03213,0.0902,bootstrap_95_bias_shifted,103.70121,26.70055,8192,M2×UP16×TH16×UB16
2026,block_group,361090021003,annual_mwh_home,total_effect,behaviour,0.17229,0.12885,0.23209,bootstrap_95_bias_shifted,103.70121,26.70055,8192,M2×UP16×TH16×UB16
2026,block_group,361090021003,annual_mwh_home,first_order,interaction,0.11434,0.08554,0.16055,bootstrap_95_bias_shifted,103.70121,26.70055,8192,M2×UP16×TH16×UB16
2026,block_group,361090021003,annual_mwh_home,first_order,placement:weighting,0.52976,0.42649,0.64308,bootstrap_95_bias_shifted,103.70121,26.70055,8192,M2×UP16×TH16×UB16
2026,block_group,361090021003,annual_mwh_home,first_order,placement:sampling,0.27637,0.13467,0.40761,bootstrap_95_bias_shifted,103.70121,26.70055,8192,M2×UP16×TH16×UB16
2026,block_group,361090021003,annual_mwh_home,first_order,placement:weighting_x_sampling,0.02158,0.00839,0.04081,bootstrap_95_bias_shifted,103.70121,26.70055,8192,M2×UP16×TH16×UB16
2026,block_group,361090021003,annual_mwh_home,first_order,behaviour:parameters,0.05576,0.03172,0.08514,bootstrap_95_bias_shifted,103.70121,26.70055,8192,M2×UP16×TH16×UB16
2026,block_group,361090021003,annual_mwh_home,first_order,behaviour:stochastic,0.00125,-0.00453,0.01267,bootstrap_95_bias_shifted,103.70121,26.70055,8192,M2×UP16×TH16×UB16
2026,block_group,361090021003,annual_mwh_home,first_order,behaviour:parameters_x_stochastic,0.00092,-0.00131,0.00337,bootstrap_95_bias_shifted,103.70121,26.70055,8192,M2×UP16×TH16×UB16
2026,block_group,361090022001,annual_mwh_home,first_order,stock,0.0,0.0,0.0,bootstrap_95_bias_shifted,32.7086,8.62622,8192,M2×UP16×TH16×UB16
2026,block_group,361090022001,annual_mwh_home,total_effect,stock,0.0,0.0,0.0,bootstrap_95_bias_shifted,32.7086,8.62622,8192,M2×UP16×TH16×UB16
2026,block_group,361090022001,annual_mwh_home,first_order,placement,0.55442,0.4319,0.67005,bootstrap_95_bias_shifted,32.7086,8.62622,8192,M2×UP16×TH16×UB16
2026,block_group,361090022001,annual_mwh_home,total_effect,placement,0.94018,0.89502,0.97557,bootstrap_95_bias_shifted,32.7086,8.62622,8192,M2×UP16×TH16×UB16
2026,block_group,361090022001,annual_mwh_home,first_order,behaviour,0.05982,0.02443,0.10498,bootstrap_95_bias_shifted,32.7086,8.62622,8192,M2×UP16×TH16×UB16
2026,block_group,361090022001,annual_mwh_home,total_effect,behaviour,0.44558,0.32995,0.5681,bootstrap_95_bias_shifted,32.7086,8.62622,8192,M2×UP16×TH16×UB16
2026,block_group,361090022001,annual_mwh_home,first_order,interaction,0.38576,0.28951,0.49383,bootstrap_95_bias_shifted,32.7086,8.62622,8192,M2×UP16×TH16×UB16
2026,block_group,361090022001,annual_mwh_home,first_order,placement:weighting,0.02183,-0.02955,0.15148,bootstrap_95_bias_shifted,32.7086,8.62622,8192,M2×UP16×TH16×UB16
2026,block_group,361090022001,annual_mwh_home,first_order,placement:sampling,0.29879,0.19096,0.40418,bootstrap_95_bias_shifted,32.7086,8.62622,8192,M2×UP16×TH16×UB16
2026,block_group,361090022001,annual_mwh_home,first_order,placement:weighting_x_sampling,0.23381,0.12693,0.33413,bootstrap_95_bias_shifted,32.7086,8.62622,8192,M2×UP16×TH16×UB16
2026,block_group,361090022001,annual_mwh_home,first_order,behaviour:parameters,0.05741,0.03276,0.08512,bootstrap_95_bias_shifted,32.7086,8.62622,8192,M2×UP16×TH16×UB16
2026,block_group,361090022001,annual_mwh_home,first_order,behaviour:stochastic,0.00119,-0.01849,0.03383,bootstrap_95_bias_shifted,32.7086,8.62622,8192,M2×UP16×TH16×UB16
2026,block_group,361090022001,annual_mwh_home,first_order,behaviour:parameters_x_stochastic,0.00121,-0.00485,0.01177,bootstrap_95_bias_shifted,32.7086,8.62622,8192,M2×UP16×TH16×UB16
2026,block_group,361090022002,annual_mwh_home,first_order,stock,0.0,0.0,0.0,bootstrap_95_bias_shifted,27.99991,9.98576,8192,M2×UP16×TH16×UB16
2026,block_group,361090022002,annual_mwh_home,total_effect,stock,0.0,0.0,0.0,bootstrap_95_bias_shifted,27.99991,9.98576,8192,M2×UP16×TH16×UB16
2026,block_group,361090022002,annual_mwh_home,first_order,placement,0.7379,0.64991,0.80577,bootstrap_95_bias_shifted,27.99991,9.98576,8192,M2×UP16×TH16×UB16
2026,block_group,361090022002,annual_mwh_home,total_effect,placement,0.95456,0.92431,0.97774,bootstrap_95_bias_shifted,27.99991,9.98576,8192,M2×UP16×TH16×UB16
2026,block_group,361090022002,annual_mwh_home,first_order,behaviour,0.04544,0.02226,0.07569,bootstrap_95_bias_shifted,27.99991,9.98576,8192,M2×UP16×TH16×UB16
2026,block_group,361090022002,annual_mwh_home,total_effect,behaviour,0.2621,0.19423,0.35009,bootstrap_95_bias_shifted,27.99991,9.98576,8192,M2×UP16×TH16×UB16
2026,block_group,361090022002,annual_mwh_home,first_order,interaction,0.21666,0.15406,0.28696,bootstrap_95_bias_shifted,27.99991,9.98576,8192,M2×UP16×TH16×UB16
2026,block_group,361090022002,annual_mwh_home,first_order,placement:weighting,0.03814,-0.01679,0.16261,bootstrap_95_bias_shifted,27.99991,9.98576,8192,M2×UP16×TH16×UB16
2026,block_group,361090022002,annual_mwh_home,first_order,placement:sampling,0.55419,0.33167,0.69861,bootstrap_95_bias_shifted,27.99991,9.98576,8192,M2×UP16×TH16×UB16
2026,block_group,361090022002,annual_mwh_home,first_order,placement:weighting_x_sampling,0.14557,0.05825,0.23055,bootstrap_95_bias_shifted,27.99991,9.98576,8192,M2×UP16×TH16×UB16
2026,block_group,361090022002,annual_mwh_home,first_order,behaviour:parameters,0.03935,0.02075,0.05825,bootstrap_95_bias_shifted,27.99991,9.98576,8192,M2×UP16×TH16×UB16
2026,block_group,361090022002,annual_mwh_home,first_order,behaviour:stochastic,0.0045,-0.00636,0.02621,bootstrap_95_bias_shifted,27.99991,9.98576,8192,M2×UP16×TH16×UB16
2026,block_group,361090022002,annual_mwh_home,first_order,behaviour:parameters_x_stochastic,0.00158,-0.00316,0.00971,bootstrap_95_bias_shifted,27.99991,9.98576,8192,M2×UP16×TH16×UB16
2026,block_group,361090022003,annual_mwh_home,first_order,stock,0.0,0.0,0.0,bootstrap_95_bias_shifted,33.79702,10.75248,8192,M2×UP16×TH16×UB16
2026,block_group,361090022003,annual_mwh_home,total_effect,stock,0.0,0.0,0.0,bootstrap_95_bias_shifted,33.79702,10.75248,8192,M2×UP16×TH16×UB16
2026,block_group,361090022003,annual_mwh_home,first_order,placement,0.70512,0.60218,0.78615,bootstrap_95_bias_shifted,33.79702,10.75248,8192,M2×UP16×TH16×UB16
2026,block_group,361090022003,annual_mwh_home,total_effect,placement,0.95645,0.91984,0.98274,bootstrap_95_bias_shifted,33.79702,10.75248,8192,M2×UP16×TH16×UB16
2026,block_group,361090022003,annual_mwh_home,first_order,behaviour,0.04355,0.01726,0.08016,bootstrap_95_bias_shifted,33.79702,10.75248,8192,M2×UP16×TH16×UB16
2026,block_group,361090022003,annual_mwh_home,total_effect,behaviour,0.29488,0.21385,0.39782,bootstrap_95_bias_shifted,33.79702,10.75248,8192,M2×UP16×TH16×UB16
2026,block_group,361090022003,annual_mwh_home,first_order,interaction,0.25133,0.18406,0.34309,bootstrap_95_bias_shifted,33.79702,10.75248,8192,M2×UP16×TH16×UB16
2026,block_group,361090022003,annual_mwh_home,first_order,placement:weighting,0.14335,0.01997,0.28184,bootstrap_95_bias_shifted,33.79702,10.75248,8192,M2×UP16×TH16×UB16
2026,block_group,361090022003,annual_mwh_home,first_order,placement:sampling,0.46066,0.27219,0.60648,bootstrap_95_bias_shifted,33.79702,10.75248,8192,M2×UP16×TH16×UB16
2026,block_group,361090022003,annual_mwh_home,first_order,placement:weighting_x_sampling,0.1011,0.03229,0.1906,bootstrap_95_bias_shifted,33.79702,10.75248,8192,M2×UP16×TH16×UB16
2026,block_group,361090022003,annual_mwh_home,first_order,behaviour:parameters,0.04579,0.02432,0.07629,bootstrap_95_bias_shifted,33.79702,10.75248,8192,M2×UP16×TH16×UB16
2026,block_group,361090022003,annual_mwh_home,first_order,behaviour:stochastic,-0.00321,-0.01246,0.01634,bootstrap_95_bias_shifted,33.79702,10.75248,8192,M2×UP16×TH16×UB16
2026,block_group,361090022003,annual_mwh_home,first_order,behaviour:parameters_x_stochastic,0.00097,-0.00302,0.00721,bootstrap_95_bias_shifted,33.79702,10.75248,8192,M2×UP16×TH16×UB16
2026,block_group,361090023001,annual_mwh_home,first_order,stock,0.0,0.0,0.0,bootstrap_95_bias_shifted,80.96167,16.64271,8192,M2×UP16×TH16×UB16
2026,block_group,361090023001,annual_mwh_home,total_effect,stock,0.0,0.0,0.0,bootstrap_95_bias_shifted,80.96167,16.64271,8192,M2×UP16×TH16×UB16
2026,block_group,361090023001,annual_mwh_home,first_order,placement,0.63557,0.45279,0.77359,bootstrap_95_bias_shifted,80.96167,16.64271,8192,M2×UP16×TH16×UB16
2026,block_group,361090023001,annual_mwh_home,total_effect,placement,0.90032,0.8211,0.95173,bootstrap_95_bias_shifted,80.96167,16.64271,8192,M2×UP16×TH16×UB16
2026,block_group,361090023001,annual_mwh_home,first_order,behaviour,0.09968,0.04827,0.1789,bootstrap_95_bias_shifted,80.96167,16.64271,8192,M2×UP16×TH16×UB16
2026,block_group,361090023001,annual_mwh_home,total_effect,behaviour,0.36443,0.22641,0.54721,bootstrap_95_bias_shifted,80.96167,16.64271,8192,M2×UP16×TH16×UB16
2026,block_group,361090023001,annual_mwh_home,first_order,interaction,0.26475,0.16123,0.37508,bootstrap_95_bias_shifted,80.96167,16.64271,8192,M2×UP16×TH16×UB16
2026,block_group,361090023001,annual_mwh_home,first_order,placement:weighting,-0.00285,-0.01021,0.01196,bootstrap_95_bias_shifted,80.96167,16.64271,8192,M2×UP16×TH16×UB16
2026,block_group,361090023001,annual_mwh_home,first_order,placement:sampling,0.58017,0.3446,0.74729,bootstrap_95_bias_shifted,80.96167,16.64271,8192,M2×UP16×TH16×UB16
2026,block_group,361090023001,annual_mwh_home,first_order,placement:weighting_x_sampling,0.05825,0.01577,0.14615,bootstrap_95_bias_shifted,80.96167,16.64271,8192,M2×UP16×TH16×UB16
2026,block_group,361090023001,annual_mwh_home,first_order,behaviour:parameters,0.09677,0.04902,0.15672,bootstrap_95_bias_shifted,80.96167,16.64271,8192,M2×UP16×TH16×UB16
2026,block_group,361090023001,annual_mwh_home,first_order,behaviour:stochastic,0.00155,-0.01177,0.0265,bootstrap_95_bias_shifted,80.96167,16.64271,8192,M2×UP16×TH16×UB16
2026,block_group,361090023001,annual_mwh_home,first_order,behaviour:parameters_x_stochastic,0.00136,-0.00284,0.00749,bootstrap_95_bias_shifted,80.96167,16.64271,8192,M2×UP16×TH16×UB16
2026,block_group,361090023002,annual_mwh_home,first_order,stock,0.0,0.0,0.0,bootstrap_95_bias_shifted,90.19062,21.14132,8192,M2×UP16×TH16×UB16
2026,block_group,361090023002,annual_mwh_home,total_effect,stock,0.0,0.0,0.0,bootstrap_95_bias_shifted,90.19062,21.14132,8192,M2×UP16×TH16×UB16
2026,block_group,361090023002,annual_mwh_home,first_order,placement,0.74401,0.68019,0.80456,bootstrap_95_bias_shifted,90.19062,21.14132,8192,M2×UP16×TH16×UB16
2026,block_group,361090023002,annual_mwh_home,total_effect,placement,0.8948,0.85176,0.93826,bootstrap_95_bias_shifted,90.19062,21.14132,8192,M2×UP16×TH16×UB16
2026,block_group,361090023002,annual_mwh_home,first_order,behaviour,0.1052,0.06174,0.14824,bootstrap_95_bias_shifted,90.19062,21.14132,8192,M2×UP16×TH16×UB16
2026,block_group,361090023002,annual_mwh_home,total_effect,behaviour,0.25599,0.19544,0.31981,bootstrap_95_bias_shifted,90.19062,21.14132,8192,M2×UP16×TH16×UB16
2026,block_group,361090023002,annual_mwh_home,first_order,interaction,0.1508,0.11908,0.19699,bootstrap_95_bias_shifted,90.19062,21.14132,8192,M2×UP16×TH16×UB16
2026,block_group,361090023002,annual_mwh_home,first_order,placement:weighting,0.27042,0.16254,0.36571,bootstrap_95_bias_shifted,90.19062,21.14132,8192,M2×UP16×TH16×UB16
2026,block_group,361090023002,annual_mwh_home,first_order,placement:sampling,0.44094,0.29892,0.57838,bootstrap_95_bias_shifted,90.19062,21.14132,8192,M2×UP16×TH16×UB16
2026,block_group,361090023002,annual_mwh_home,first_order,placement:weighting_x_sampling,0.03264,0.01221,0.05837,bootstrap_95_bias_shifted,90.19062,21.14132,8192,M2×UP16×TH16×UB16
2026,block_group,361090023002,annual_mwh_home,first_order,behaviour:parameters,0.09753,0.05464,0.14099,bootstrap_95_bias_shifted,90.19062,21.14132,8192,M2×UP16×TH16×UB16
2026,block_group,361090023002,annual_mwh_home,first_order,behaviour:stochastic,0.00641,-0.00216,0.01791,bootstrap_95_bias_shifted,90.19062,21.14132,8192,M2×UP16×TH16×UB16
2026,block_group,361090023002,annual_mwh_home,first_order,behaviour:parameters_x_stochastic,0.00126,-0.00196,0.00532,bootstrap_95_bias_shifted,90.19062,21.14132,8192,M2×UP16×TH16×UB16
2026,block_group,361090023003,annual_mwh_home,first_order,stock,0.0,0.0,0.0,bootstrap_95_bias_shifted,83.4266,15.54572,8192,M2×UP16×TH16×UB16
2026,block_group,361090023003,annual_mwh_home,total_effect,stock,0.0,0.0,0.0,bootstrap_95_bias_shifted,83.4266,15.54572,8192,M2×UP16×TH16×UB16
2026,block_group,361090023003,annual_mwh_home,first_order,placement,0.60125,0.4729,0.69478,bootstrap_95_bias_shifted,83.4266,15.54572,8192,M2×UP16×TH16×UB16
2026,block_group,361090023003,annual_mwh_home,total_effect,placement,0.85939,0.77125,0.92532,bootstrap_95_bias_shifted,83.4266,15.54572,8192,M2×UP16×TH16×UB16
2026,block_group,361090023003,annual_mwh_home,first_order,behaviour,0.14061,0.07468,0.22875,bootstrap_95_bias_shifted,83.4266,15.54572,8192,M2×UP16×TH16×UB16
2026,block_group,361090023003,annual_mwh_home,total_effect,behaviour,0.39875,0.30522,0.5271,bootstrap_95_bias_shifted,83.4266,15.54572,8192,M2×UP16×TH16×UB16
2026,block_group,361090023003,annual_mwh_home,first_order,interaction,0.25814,0.20432,0.33928,bootstrap_95_bias_shifted,83.4266,15.54572,8192,M2×UP16×TH16×UB16
2026,block_group,361090023003,annual_mwh_home,first_order,placement:weighting,0.11138,0.03505,0.21936,bootstrap_95_bias_shifted,83.4266,15.54572,8192,M2×UP16×TH16×UB16
2026,block_group,361090023003,annual_mwh_home,first_order,placement:sampling,0.40264,0.18556,0.57057,bootstrap_95_bias_shifted,83.4266,15.54572,8192,M2×UP16×TH16×UB16
2026,block_group,361090023003,annual_mwh_home,first_order,placement:weighting_x_sampling,0.08723,0.03825,0.14608,bootstrap_95_bias_shifted,83.4266,15.54572,8192,M2×UP16×TH16×UB16
2026,block_group,361090023003,annual_mwh_home,first_order,behaviour:parameters,0.12435,0.06932,0.18889,bootstrap_95_bias_shifted,83.4266,15.54572,8192,M2×UP16×TH16×UB16
2026,block_group,361090023003,annual_mwh_home,first_order,behaviour:stochastic,0.01495,-0.00956,0.05999,bootstrap_95_bias_shifted,83.4266,15.54572,8192,M2×UP16×TH16×UB16
2026,block_group,361090023003,annual_mwh_home,first_order,behaviour:parameters_x_stochastic,0.00131,-0.00461,0.00919,bootstrap_95_bias_shifted,83.4266,15.54572,8192,M2×UP16×TH16×UB16
2026,block_group,mean over 65 BGs,annual_mwh_home,first_order,stock,0.0,0.0,0.0,bootstrap_95_bias_shifted,90.24334,20.84254,8192,M2×UP16×TH16×UB16
2026,block_group,mean over 65 BGs,annual_mwh_home,total_effect,stock,0.0,0.0,0.0,bootstrap_95_bias_shifted,90.24334,20.84254,8192,M2×UP16×TH16×UB16
2026,block_group,mean over 65 BGs,annual_mwh_home,first_order,placement,0.64058,0.60894,0.67495,bootstrap_95_bias_shifted,90.24334,20.84254,8192,M2×UP16×TH16×UB16
2026,block_group,mean over 65 BGs,annual_mwh_home,total_effect,placement,0.86255,0.82626,0.9055,bootstrap_95_bias_shifted,90.24334,20.84254,8192,M2×UP16×TH16×UB16
2026,block_group,mean over 65 BGs,annual_mwh_home,first_order,behaviour,0.13745,0.0945,0.17374,bootstrap_95_bias_shifted,90.24334,20.84254,8192,M2×UP16×TH16×UB16
2026,block_group,mean over 65 BGs,annual_mwh_home,total_effect,behaviour,0.35942,0.32505,0.39106,bootstrap_95_bias_shifted,90.24334,20.84254,8192,M2×UP16×TH16×UB16
2026,block_group,mean over 65 BGs,annual_mwh_home,first_order,interaction,0.22197,0.20662,0.23792,bootstrap_95_bias_shifted,90.24334,20.84254,8192,M2×UP16×TH16×UB16
2026,block_group,mean over 65 BGs,annual_mwh_home,first_order,placement:weighting,0.24927,0.23737,0.26149,bootstrap_95_bias_shifted,90.24334,20.84254,8192,M2×UP16×TH16×UB16
2026,block_group,mean over 65 BGs,annual_mwh_home,first_order,placement:sampling,0.32435,0.29559,0.35275,bootstrap_95_bias_shifted,90.24334,20.84254,8192,M2×UP16×TH16×UB16
2026,block_group,mean over 65 BGs,annual_mwh_home,first_order,placement:weighting_x_sampling,0.06696,0.06021,0.07381,bootstrap_95_bias_shifted,90.24334,20.84254,8192,M2×UP16×TH16×UB16
2026,block_group,mean over 65 BGs,annual_mwh_home,first_order,behaviour:parameters,0.13183,0.08976,0.16988,bootstrap_95_bias_shifted,90.24334,20.84254,8192,M2×UP16×TH16×UB16
2026,block_group,mean over 65 BGs,annual_mwh_home,first_order,behaviour:stochastic,0.00338,-0.00111,0.01063,bootstrap_95_bias_shifted,90.24334,20.84254,8192,M2×UP16×TH16×UB16
2026,block_group,mean over 65 BGs,annual_mwh_home,first_order,behaviour:parameters_x_stochastic,0.00223,-0.00013,0.00621,bootstrap_95_bias_shifted,90.24334,20.84254,8192,M2×UP16×TH16×UB16
2026,block_group,mean over 19 urban-core BGs,annual_mwh_home,first_order,stock,0.0,0.0,0.0,bootstrap_95_bias_shifted,65.94967,20.1755,8192,M2×UP16×TH16×UB16
2026,block_group,mean over 19 urban-core BGs,annual_mwh_home,total_effect,stock,0.0,0.0,0.0,bootstrap_95_bias_shifted,65.94967,20.1755,8192,M2×UP16×TH16×UB16
2026,block_group,mean over 19 urban-core BGs,annual_mwh_home,first_order,placement,0.60902,0.56449,0.64975,bootstrap_95_bias_shifted,65.94967,20.1755,8192,M2×UP16×TH16×UB16
2026,block_group,mean over 19 urban-core BGs,annual_mwh_home,total_effect,placement,0.84811,0.80659,0.89601,bootstrap_95_bias_shifted,65.94967,20.1755,8192,M2×UP16×TH16×UB16
2026,block_group,mean over 19 urban-core BGs,annual_mwh_home,first_order,behaviour,0.15189,0.10399,0.19341,bootstrap_95_bias_shifted,65.94967,20.1755,8192,M2×UP16×TH16×UB16
2026,block_group,mean over 19 urban-core BGs,annual_mwh_home,total_effect,behaviour,0.39098,0.35025,0.43551,bootstrap_95_bias_shifted,65.94967,20.1755,8192,M2×UP16×TH16×UB16
2026,block_group,mean over 19 urban-core BGs,annual_mwh_home,first_order,interaction,0.23909,0.21927,0.26213,bootstrap_95_bias_shifted,65.94967,20.1755,8192,M2×UP16×TH16×UB16
2026,block_group,mean over 19 urban-core BGs,annual_mwh_home,first_order,placement:weighting,0.29622,0.27453,0.32502,bootstrap_95_bias_shifted,65.94967,20.1755,8192,M2×UP16×TH16×UB16
2026,block_group,mean over 19 urban-core BGs,annual_mwh_home,first_order,placement:sampling,0.26165,0.21831,0.30192,bootstrap_95_bias_shifted,65.94967,20.1755,8192,M2×UP16×TH16×UB16
2026,block_group,mean over 19 urban-core BGs,annual_mwh_home,first_order,placement:weighting_x_sampling,0.05115,0.04102,0.05946,bootstrap_95_bias_shifted,65.94967,20.1755,8192,M2×UP16×TH16×UB16
