parcel,E_ev,peak_kw_p50,peak_kw_p90,prob_any_ev_charging
50070002700000020030000000,0.097,0.0,0.0,0.067
50070002700000020040000000,0.068,0.0,0.72,0.1
50070002700000020050000000,0.158,0.0,3.24,0.2
50070002700000020060000000,0.165,0.0,0.0,0.033
50070002700000020070000000,0.165,0.0,1.54,0.167
50070002700000020080000000,0.265,0.0,2.8,0.2
50070002700000020090000000,0.136,0.0,0.28,0.1
50070002700000020100000000,0.085,0.0,0.0,0.0
50070002700000020110000000,0.143,0.0,0.0,0.033
50070002700000020120000000,0.336,0.0,3.96,0.167
50070002700000020140000000,0.082,0.0,0.0,0.033
50070002700000020150000000,0.189,0.0,2.8,0.133
50070002700000020170000000,0.084,0.0,0.0,0.033
50070002700000020180000000,0.343,0.0,1.491,0.133
50070002700000020190000000,0.097,0.0,0.28,0.1
50070002700000030010000000,0.084,0.0,0.0,0.033
50070002700000030020000000,0.0,0.0,0.0,0.0
50070002700000030030000000,0.159,0.0,7.2,0.167
50070002700000030040000000,0.049,0.0,0.0,0.0
50070002700000030050000000,0.1,0.0,0.636,0.1
50070002700000030060000000,0.045,0.0,0.0,0.067
50070002700000030070000000,0.095,0.0,0.0,0.0
50070002700000030080000000,0.347,0.0,3.24,0.233
50070002700000030090000000,0.168,0.0,0.0,0.067
50070002700000030100000000,0.068,0.0,0.0,0.067
50070002700000030110000000,0.227,0.0,1.54,0.133
50070002700000030120000000,0.059,0.0,0.0,0.033
50070002700000030130000000,0.168,0.0,2.8,0.133
50070002700000030140000000,0.097,0.0,0.0,0.067
50070002700000030150000000,0.068,0.0,0.0,0.067
50070002700000030160000000,0.156,0.0,0.0,0.067
50070002700000030170000000,0.165,0.0,2.8,0.2
50070002700000030180000000,0.336,0.0,7.49,0.167
50070002700000030190000000,0.097,0.0,0.28,0.1
50070002700000030200000000,0.195,0.0,0.28,0.1
50070002700000030210000000,0.208,0.0,0.0,0.067
50070002700000040010000000,0.109,0.0,0.28,0.1
50070002700000040020000000,0.062,0.0,0.0,0.033
50070002700000040030000000,0.097,0.0,0.0,0.067
50070002700000040040000000,0.097,0.0,2.88,0.133
50070002700000040050000000,0.068,0.0,0.36,0.1
50070002700000040060000000,0.216,0.0,7.2,0.233
50070002700000040070000000,0.265,0.0,3.6,0.167
50070002700000040080000000,0.097,0.0,0.0,0.067
50070002700000040090000000,0.0,0.0,0.0,0.0
50070002700000040120000000,0.045,0.0,0.0,0.0
50070002700000040130000000,0.177,0.0,0.0,0.033
50070002700000040140000000,0.11,0.0,0.0,0.033
50070002700000040150000000,0.236,0.0,2.88,0.233
50070002700000040160000000,0.116,0.0,7.2,0.167
50070002700000040170000000,0.227,0.0,3.96,0.233
50070002700000050010000000,0.045,0.0,0.0,0.0
50070002700000050020000000,0.168,0.0,3.24,0.167
50070002700000050030000000,0.107,0.0,0.36,0.1
50070002700000050040000000,0.227,0.0,3.96,0.233
50070002700000050050000000,0.236,0.0,3.96,0.367
50070002700000050060000000,0.219,0.0,6.356,0.267
50070002700000050070000000,0.159,0.0,1.54,0.167
50070002700000050080000000,0.158,0.0,0.0,0.033
50070002700000050090000000,0.067,0.0,0.0,0.033
50070002700000050100000000,0.097,0.0,0.0,0.0
50070002700000050120000000,0.259,0.0,7.461,0.3
50070002700000050130000000,0.168,0.0,0.0,0.033
50070002700000050150000000,0.053,0.0,0.0,0.067
50070002700000050160000000,0.188,0.0,3.24,0.167
50070002700000050170000000,0.168,0.0,7.2,0.233
50070002700000050180000000,0.33,0.0,4.5,0.333
50070002700000050190000000,0.049,0.0,0.0,0.033
50070002700000050200000000,0.059,0.0,0.0,0.033
50070002800000010010000000,0.122,0.0,0.0,0.067
50070002800000010020000000,0.097,0.0,0.0,0.0
50070002800000010030000000,0.059,0.0,0.0,0.033
50070002800000010040000000,0.117,0.0,0.0,0.033
50070002800000010050000000,0.195,0.0,1.55,0.133
50070002800000010060000000,0.381,0.0,7.794,0.3
50070002800000010070000000,0.24,0.0,5.147,0.2
50070002800000010080000000,0.062,0.0,0.14,0.1
50070002800000010090000000,0.059,0.0,0.0,0.033
50070002800000010100000000,0.168,0.0,3.96,0.2
50070002800000010110000000,0.265,0.0,3.24,0.267
50070002800000010120000000,0.277,0.0,3.96,0.2
50070002800000010130000000,0.192,0.0,0.28,0.1
50070002800000010140000000,0.168,0.0,0.28,0.1
50070002800000010150000000,0.195,0.0,7.2,0.3
50070002800000010160000000,0.28,0.0,7.275,0.4
50070002800000010180000000,0.189,0.0,7.2,0.167
50070002800000040020000000,0.1,0.0,0.0,0.067
50070002800000040030000000,3.708,3.6,11.088,0.667
50070002800000040070000000,0.205,0.0,0.0,0.067
50070002800000040080000000,0.267,0.0,0.0,0.067
50070002800000040090000000,0.158,0.0,3.96,0.2
50070002800000040100000000,0.928,0.0,7.2,0.333
50070002800000040110000000,1.677,3.2,8.312,0.533
50070002800000040120000000,0.118,0.0,0.0,0.033
50070002800000040130000000,0.232,0.0,2.961,0.167
50070002800000040140000000,0.176,0.0,3.96,0.233
50070002800000040150000000,0.118,0.0,1.54,0.133
50070002800000040160000000,0.176,0.0,0.0,0.067
50070002800000040170000000,0.065,0.0,0.0,0.033
50070002800000040180000000,0.118,0.0,2.88,0.133
50070002800000040190000000,0.179,0.0,0.28,0.1
50070002800000050010000000,0.116,0.0,7.2,0.233
50070002800000050020000000,0.146,0.0,3.96,0.233
50070002800000050030000000,0.072,0.0,0.0,0.0
50070002800000050040000000,0.049,0.0,0.0,0.067
50070002800000050050000000,0.053,0.0,0.0,0.033
50070002800000050060000000,0.054,0.0,0.0,0.0
50070002800000050070000000,0.0,0.0,0.0,0.0
50070002800000050080000000,0.116,0.0,0.0,0.067
50070002800000050090000000,0.168,0.0,0.28,0.1
50070002800000050100000000,0.062,0.0,0.0,0.0
50070002800000050110000000,0.265,0.0,0.28,0.1
50070002800000050120000000,0.0,0.0,0.0,0.0
50070002800000050130000000,0.059,0.0,0.0,0.033
50070002800000050140000000,0.277,0.0,8.868,0.367
50070002800000050150000000,0.084,0.0,0.0,0.0
50070002800000050160000000,0.265,0.0,3.96,0.367
50070002800000050170000000,0.265,0.0,2.8,0.2
50070002800000050200000000,0.116,0.0,3.753,0.167
50070002800000050220000000,0.168,0.0,7.2,0.233
50070002800000050230000000,0.097,0.0,0.0,0.033
50070002800000050240000000,0.13,0.0,0.0,0.067
50070002800000050250000000,0.099,0.0,0.0,0.033
50070002800000060010000000,0.053,0.0,0.0,0.033
50070002800000060020000000,0.265,0.0,7.2,0.267
50070002800000060030000000,0.097,0.0,0.0,0.033
50070002800000060040000000,0.196,0.0,7.2,0.2
50070002800000060050000000,0.168,0.0,0.72,0.1
50070002800000060060000000,0.165,0.0,0.0,0.033
50070002800000060070000000,0.168,0.0,0.0,0.067
50070002800000060080000000,0.109,0.0,0.0,0.033
50070002800000060090000000,0.168,0.0,7.2,0.3
50070002800000060100000000,0.099,0.0,0.0,0.0
50070002800000060110000000,0.168,0.0,0.0,0.033
50070002800000060120000000,0.097,0.0,0.28,0.1
50070002800000060130000000,0.228,0.0,3.6,0.133
50070002800000060140000000,0.045,0.0,0.0,0.0
50070002800000060150000000,0.234,0.0,3.02,0.133
50070002800000060160000000,0.189,0.0,0.0,0.067
50070002800000060180000000,0.068,0.0,2.8,0.133
50070002800000060190000000,0.116,0.0,0.28,0.1
50070002800000060200000000,0.265,0.0,2.8,0.2
50070002800000060210000000,0.195,0.0,2.88,0.233
50070002800000060220000000,0.059,0.0,0.28,0.1
50070002800000060230000000,0.068,0.0,0.0,0.033
50070002900000010030000000,0.167,0.0,0.72,0.1
50070002900000010040000000,0.125,0.0,0.0,0.033
50070002900000010060000000,0.176,0.0,0.28,0.1
50070002900000010080000000,0.065,0.0,7.2,0.2
50070002900000010090000000,0.176,0.0,3.66,0.2
50070002900000010100000000,0.176,0.0,2.8,0.167
50070002900000010110000000,0.08,0.0,1.54,0.133
50070002900000020010000000,0.176,0.0,3.24,0.2
50070002900000020020000000,0.176,0.0,0.28,0.1
50070002900000030120010000,2.114,3.6,10.94,0.567
50070002900000040010000000,0.318,0.0,0.0,0.067
50070002900000040020000000,0.476,0.0,7.2,0.233
50070002900000040040000000,2.143,3.6,10.8,0.533
50070002900000040050000000,0.282,0.0,3.96,0.133
50070003000000010010040000,3.067,3.2,14.426,0.6
50070003000000010010060000,0.361,0.0,7.25,0.267
50070003200000010010000000,0.147,0.0,0.0,0.033
50070003200000010020000000,0.164,0.0,1.54,0.133
50070003200000020010000000,0.309,0.0,5.37,0.2
50070003200000020020000000,0.181,0.0,0.0,0.033
50070003200000020030000000,0.604,0.0,7.2,0.233
50070003200000020040000000,0.463,0.0,0.36,0.1
50070003200000020050000000,0.1,0.0,0.0,0.067
50070003200000020060000000,0.546,0.0,0.0,0.067
50070003200000020070000000,0.541,0.0,2.8,0.133
50070003200000020080000000,0.074,0.0,0.28,0.1
50070003200000020090000000,0.054,0.0,0.28,0.1
50070003200000020100000000,0.661,0.0,3.876,0.267
50070003200000030050000000,0.511,0.0,3.96,0.233
50070003200000030060000000,0.407,0.0,7.2,0.233
50070003200000030090000000,0.31,0.0,1.752,0.133
50070003200000030100000000,0.117,0.0,0.0,0.0
50070003300000010010000000,0.169,0.0,0.0,0.033
50070003300000010020000000,0.145,0.0,3.012,0.133
50070003300000010030000000,0.084,0.0,0.0,0.0
50070003300000010040000000,0.15,0.0,0.0,0.067
50070003300000010050000000,0.097,0.0,0.28,0.1
50070003300000010060000000,0.092,0.0,0.0,0.0
50070003300000010070000000,0.195,0.0,7.2,0.2
50070003300000010080000000,0.227,0.0,1.4,0.133
50070003300000010090000000,0.156,0.0,3.24,0.167
50070003300000020010020000,0.097,0.0,0.36,0.1
50070003300000020020000000,0.068,0.0,0.0,0.033
50070003300000020030000000,0.084,0.0,0.0,0.067
50070003300000020040000000,0.097,0.0,0.0,0.067
50070003300000020050000000,0.168,0.0,0.28,0.1
50070003300000020060000000,0.336,0.0,4.531,0.267
50070003300000020070000000,0.177,0.0,4.5,0.167
50070003300000030010000000,0.176,0.0,3.96,0.233
50070003300000030030000000,0.118,0.0,0.0,0.033
50070003300000030040000000,0.131,0.0,0.28,0.1
50070003300000030050000000,0.118,0.0,0.28,0.1
50070003300000030060000000,0.101,0.0,2.8,0.133
50070003300000030070000000,0.118,0.0,0.28,0.1
50070003300000030080000000,0.065,0.0,3.24,0.133
50070003300000030090000000,0.131,0.0,0.28,0.1
50070003300000030100000000,0.1,0.0,1.54,0.133
50070003300000030110000000,0.118,0.0,0.0,0.067
50070003300000030120000000,0.065,0.0,0.0,0.067
50070003300000030130000000,0.155,0.0,0.264,0.1
50070003300000030140000000,0.118,0.0,0.0,0.067
50070003300000030150000000,0.054,0.0,0.0,0.067
50070003300000030160000000,0.176,0.0,3.6,0.333
50070003300000030170000000,0.094,0.0,0.0,0.0
50070003300000030180000000,0.104,0.0,0.0,0.067
50070003300000030190000000,0.176,0.0,2.8,0.167
50070003300000040010000000,0.215,0.0,2.8,0.133
50070003300000040020000000,0.355,0.0,3.6,0.167
50070003300000040030000000,0.088,0.0,0.0,0.033
50070003300000040040000000,0.056,0.0,0.0,0.067
50070003300000040050000000,0.156,0.0,3.38,0.167
50070003300000040060000000,0.115,0.0,0.0,0.033
50070003300000040070000000,0.122,0.0,0.0,0.033
50070003300000040080000000,0.331,0.0,7.2,0.3
50070003300000040090000000,0.291,0.0,0.0,0.067
50070003300000040100000000,0.22,0.0,7.342,0.3
50070003300000040110000000,0.22,0.0,0.0,0.033
50070003300000040120000000,0.141,0.0,3.24,0.233
50070003300000040130000000,0.056,0.0,0.0,0.0
50070003300000040140000000,0.145,0.0,0.0,0.067
50070003300000040150000000,0.157,0.0,0.14,0.1
50070003300000040160000000,0.229,0.0,1.98,0.133
50070003300000040170000000,0.046,0.0,0.0,0.067
50070003300000040190000000,0.164,0.0,0.36,0.1
50070003300000040200000000,0.05,0.0,0.0,0.0
50070003300000050010000000,0.163,0.0,0.0,0.0
50070003300000050020000000,0.151,0.0,0.0,0.067
50070003300000050030000000,0.341,0.0,0.36,0.1
50070003300000050040000000,0.27,0.0,3.144,0.133
50070003300000050050000000,0.136,0.0,0.0,0.067
50070003300000050060000000,0.122,0.0,0.0,0.067
50070003300000050070000000,0.164,0.0,0.0,0.067
50070003300000050080000000,0.102,0.0,0.0,0.067
50070003300000050090000000,0.101,0.0,0.0,0.0
50070003300000050100000000,0.134,0.0,0.0,0.033
50070003300000050110000000,0.145,0.0,0.0,0.0
50070003300000050120000000,0.22,0.0,2.8,0.133
50070003300000050130000000,0.151,0.0,7.2,0.133
50070003300000050140000000,0.138,0.0,0.0,0.067
50070003300000050150000000,0.162,0.0,3.96,0.233
50070003300000050160000000,0.0,0.0,0.0,0.0
50070003300000050170000000,0.403,0.0,7.2,0.333
50070003300000050180000000,0.102,0.0,0.0,0.067
50070003300000050190000000,0.279,0.0,2.8,0.167
50070003300000060010000000,0.114,0.0,0.0,0.033
50070003300000060020000000,0.136,0.0,0.36,0.1
50070003300000060030000000,0.106,0.0,0.28,0.1
50070003300000060040000000,0.056,0.0,0.72,0.1
50070003300000060050000000,0.171,0.0,1.718,0.167
50070003300000060060000000,0.328,0.0,3.96,0.3
50070003300000060070000000,0.169,0.0,0.0,0.033
50070003300000060080000000,0.22,0.0,7.2,0.233
50070003300000060090000000,0.273,0.0,7.2,0.3
50070003300000060100000000,0.102,0.0,0.0,0.067
50070003300000060110000000,0.093,0.0,0.0,0.067
50070003300000060120000000,0.164,0.0,2.8,0.233
50070003300000060130000000,0.161,0.0,2.88,0.167
50070003300000060140000000,0.204,0.0,3.24,0.133
50070003300000060150020000,0.102,0.0,0.0,0.033
50070003300000060160000000,0.189,0.0,0.0,0.067
50070003300000060170000000,0.19,0.0,1.54,0.167
50070003300000060180000000,0.22,0.0,7.2,0.267
50070003300000060190000000,0.288,0.0,2.8,0.133
50070003300000060200000000,0.273,0.0,3.24,0.167
50070003300000070010000000,0.102,0.0,0.0,0.033
50070003300000070020000000,0.141,0.0,2.8,0.133
50070003300000070030000000,0.141,0.0,2.8,0.167
50070003300000070040000000,0.164,0.0,0.14,0.1
50070003300000070050000000,0.401,0.0,7.2,0.367
50070003300000070060000000,0.162,0.0,3.96,0.167
50070003300000070070000000,0.295,0.0,3.24,0.133
50070003300000070080000000,0.297,0.0,2.8,0.267
50070003300000070090000000,0.384,0.7,8.916,0.5
50070003300000070100000000,0.106,0.0,0.0,0.033
50070003300000070110000000,0.18,0.0,2.88,0.133
50070003300000070120000000,0.142,0.0,0.28,0.1
50070003300000070130000000,0.356,0.0,0.28,0.1
50070003300000070140000000,0.252,0.0,8.871,0.3
50070003300000070150000000,0.21,0.0,3.24,0.167
50070003300000070160000000,0.238,0.0,0.14,0.1
50070003300000070170000000,0.222,0.0,2.046,0.133
50070003300000070180000000,0.133,0.0,0.28,0.1
50070003400000010010000000,0.03,0.0,0.0,0.033
50070003400000010020000000,0.092,0.0,3.96,0.133
50070003400000010030000000,0.082,0.0,2.8,0.133
50070003400000010050000000,0.037,0.0,0.0,0.0
50070003400000010060000000,0.075,0.0,0.14,0.1
50070003400000010070000000,0.051,0.0,0.0,0.033
50070003400000010080000000,0.075,0.0,0.0,0.033
50070003400000010100020000,0.033,0.0,0.0,0.067
50070003400000010110000000,0.0,0.0,0.0,0.0
50070003400000010120000000,0.086,0.0,0.72,0.1
50070003400000010130000000,0.0,0.0,0.0,0.0
50070003400000010140000000,0.075,0.0,0.0,0.067
50070003400000010150000000,0.093,0.0,0.0,0.033
50070003400000010160000000,0.042,0.0,0.0,0.033
50070003400000010170000000,0.042,0.0,0.0,0.067
50070003400000010180000000,0.075,0.0,0.0,0.067
50070003400000020010000000,0.151,0.0,0.28,0.1
50070003400000020020000000,0.507,0.0,5.339,0.4
50070003400000020030000000,0.125,0.0,3.24,0.133
50070003400000020040000000,0.176,0.0,1.54,0.133
50070003400000020050000000,0.522,2.8,11.16,0.533
50070003400000020060000000,0.102,0.0,0.0,0.067
50070003400000020070000000,0.0,0.0,0.0,0.0
50070003400000020080000000,0.154,0.0,3.24,0.133
50070003400000020090000000,0.056,0.0,0.0,0.033
50070003400000020100000000,0.16,0.0,2.506,0.167
50070003400000020110000000,0.164,0.0,0.0,0.067
50070003400000020120000000,0.162,0.0,0.28,0.1
50070003400000020130000000,0.267,0.0,7.2,0.233
50070003400000020140000000,0.167,0.0,3.24,0.167
50070003400000020150000000,0.134,0.0,3.96,0.167
50070003400000030010000000,0.259,0.0,7.2,0.267
50070003400000030020000000,0.201,0.0,7.2,0.267
50070003400000030030000000,0.167,0.0,0.0,0.067
50070003400000030040000000,0.111,0.0,0.0,0.033
50070003400000030050000000,0.22,0.0,10.042,0.267
50070003400000030060000000,0.164,0.0,3.96,0.2
50070003400000030070000000,0.193,0.0,2.8,0.2
50070003400000030080000000,0.176,0.0,0.0,0.067
50070003400000030090000000,0.13,0.0,0.0,0.067
50070003400000030100000000,0.043,0.0,0.0,0.0
50070003400000030110000000,0.144,0.0,0.0,0.0
50070003400000030120000000,0.167,0.0,2.8,0.167
50070003400000030130000000,0.164,0.0,3.96,0.167
50070003400000030140000000,0.088,0.0,0.0,0.0
50070003400000030150000000,0.134,0.0,0.0,0.0
50070003400000030160000000,0.106,0.0,0.0,0.067
50070003400000030170000000,0.489,0.0,7.2,0.233
50070003400000030180000000,0.112,0.0,0.0,0.033
50070003400000030190000000,0.0,0.0,0.0,0.0
50070003400000040010000000,0.137,0.0,0.0,0.067
50070003400000040020000000,0.0,0.0,0.0,0.0
50070003400000040030000000,0.232,0.0,7.2,0.233
50070003400000040050000000,0.355,0.0,2.94,0.233
50070003400000040060000000,0.42,0.0,7.29,0.267
50070003400000040080000000,0.328,0.0,8.154,0.333
50070003400000040090000000,0.164,0.0,0.0,0.067
50070003400000040100000000,0.247,0.0,7.2,0.2
50070003400000040110000000,0.167,0.0,3.812,0.2
50070003400000040120000000,0.092,0.0,0.0,0.067
50070003400000040130000000,0.178,0.0,1.54,0.133
50070003400000040140000000,0.05,0.0,0.0,0.0
50070003400000040150000000,0.088,0.0,0.0,0.033
50070003400000040160000000,0.125,0.0,0.28,0.1
50070003400000040170000000,0.056,0.0,0.0,0.0
50070003400000040180000000,0.164,0.0,0.28,0.1
50070003400000040190000000,0.285,0.0,2.8,0.133
50070003400000040210000000,0.164,0.0,0.72,0.1
50070003400000050010000000,0.153,0.0,2.8,0.167
50070003400000050030010000,0.056,0.0,0.0,0.033
50070003400000050030020000,0.164,0.0,0.28,0.1
50070003400000050050000000,0.13,0.0,0.0,0.067
50070003400000050060000000,0.167,0.0,3.24,0.133
50070003400000050070000000,0.152,0.0,0.14,0.1
50070003400000050080000000,0.095,0.0,0.0,0.067
50070003400000050090000000,0.144,0.0,3.96,0.2
50070003400000050100000000,0.233,0.0,0.0,0.067
50070003400000050110000000,0.197,0.0,3.96,0.3
50070003400000050120000000,0.35,0.0,1.54,0.133
50070003400000050130000000,0.112,0.0,0.0,0.067
50070003400000050140000000,0.056,0.0,3.24,0.133
50070003400000050150000000,0.21,0.0,4.293,0.267
50070003400000050160000000,0.164,0.0,0.5,0.1
50070003400000050170000000,0.164,0.0,2.8,0.133
50070003400000050180000000,0.328,0.0,7.2,0.333
50070003400000050190000000,0.125,0.0,0.0,0.067
50070003400000050200000000,0.164,0.0,1.98,0.167
50070003400000050210000000,0.162,0.0,0.0,0.067
50070003400000060010000000,0.056,0.0,0.0,0.067
50070003400000060020000000,0.223,0.0,0.668,0.1
50070003400000060030000000,0.144,0.0,3.96,0.233
50070003400000060040000000,0.318,0.0,8.6,0.3
50070003400000060060000000,0.133,0.0,0.0,0.033
50070003400000060070000000,0.22,0.0,2.88,0.133
50070003400000060080000000,0.133,0.0,1.54,0.133
50070003400000060090000000,0.21,0.0,2.8,0.167
50070003400000060100000000,0.046,0.0,0.0,0.033
50070003400000060110000000,0.106,0.0,0.0,0.067
50070003400000060120000000,0.063,0.0,0.0,0.067
50070003400000060130000000,0.102,0.0,0.0,0.067
50070003400000060140000000,0.102,0.0,0.0,0.067
50070003400000060150000000,0.095,0.0,0.0,0.033
50070003400000060160000000,0.121,0.0,0.0,0.067
50070003400000060170000000,0.164,0.0,7.2,0.133
50070003400000060180000000,0.229,0.0,0.0,0.067
50070003400000070010000000,0.254,0.0,1.472,0.133
50070003400000070020000000,0.191,0.0,7.2,0.233
50070003400000070030000000,0.122,0.0,0.0,0.067
50070003400000070040000000,0.141,0.0,0.0,0.067
50070003400000070050000000,0.063,0.0,0.0,0.067
50070003400000070060000000,0.051,0.0,2.8,0.133
50070003400000070070000000,0.157,0.0,0.0,0.067
50070003400000070080000000,0.167,0.0,0.14,0.1
50070003400000070090000000,0.051,0.0,0.0,0.0
50070003400000070100000000,0.13,0.0,3.96,0.267
50070003400000070110000000,0.164,0.0,1.54,0.133
50070003400000070120000000,0.046,0.0,0.0,0.033
50070003400000070130000000,0.095,0.0,2.8,0.2
50070003400000070140000000,0.291,0.0,0.36,0.1
50070003400000070160000000,0.111,0.0,0.0,0.067
50070003400000070170000000,0.063,0.0,0.0,0.0
50070003400000070180000000,0.355,0.0,2.8,0.167
50070003400000070190000000,0.056,0.0,0.0,0.067
50070003400000070200000000,0.13,0.0,0.0,0.067
50070003400000080010000000,0.056,0.0,0.0,0.067
50070003400000080020000000,0.095,0.0,0.0,0.033
50070003400000080030000000,0.046,0.0,0.0,0.033
50070003400000080040000000,0.211,0.0,6.336,0.2
50070003400000080050000000,0.187,0.0,3.24,0.133
50070003400000080060000000,0.094,0.0,0.0,0.067
50070003400000080070000000,0.106,0.0,0.0,0.067
50070003400000080080000000,0.056,0.0,0.0,0.067
50070003400000080090000000,0.125,0.0,3.24,0.133
50070003400000080100000000,0.108,0.0,0.36,0.1
50070003400000080110000000,0.167,0.0,2.8,0.167
50070003400000080120000000,0.173,0.0,0.0,0.067
50070003400000080130000000,0.201,0.0,7.2,0.267
50070003400000080140000000,0.065,0.0,0.28,0.1
50070003400000080150000000,0.122,0.0,0.0,0.0
50070003400000080160000000,0.051,0.0,0.0,0.067
50070003400000080170000000,0.134,0.0,0.0,0.0
50070003400000080180000000,0.355,0.0,8.6,0.367
50070003400000080190000000,0.172,0.0,3.534,0.133
50070003400000080200000000,0.164,0.0,9.648,0.2
50070003400000090010000000,0.09,0.0,0.0,0.033
50070003400000090020000000,0.042,0.0,0.0,0.0
50070003400000090030000000,0.08,0.0,2.88,0.167
50070003400000090040000000,0.03,0.0,0.0,0.0
50070003400000090050000000,0.122,0.0,0.0,0.0
50070003400000090060000000,0.042,0.0,0.0,0.067
50070003400000090070000000,0.195,0.0,3.24,0.167
50070003400000090080000000,0.06,0.0,0.0,0.033
50070003400000090090000000,0.03,0.0,0.0,0.067
50070003400000090100000000,0.033,0.0,0.0,0.0
50070003400000090110000000,0.067,0.0,0.0,0.0
